x_values,total_1,total_2,total_3
12567,14157,7460,13094
12568,14159,7457,13101
12569,14163,7452,13103
12570,14160,7447,13102
12571,14160,7446,13103
12572,14164,7441,13101
12573,14163,7440,13102
12574,14165,7437,13101
12575,14163,7435,13096
12576,14166,7440,13098
12577,14171,7446,13097
12578,14171,7446,13104
12579,14177,7450,13104
12580,14181,7447,13102
12581,14176,7452,13100
12582,14181,7447,13105
12583,14186,7447,13108
12584,14183,7447,13114
12585,14190,7451,13114
12586,14185,7451,13115
12587,14181,7451,13120
12588,14181,7457,13118
12589,14179,7461,13125
12590,14183,7461,13122
12591,14184,7467,13128
12592,14186,7468,13132
12593,14185,7467,13136
12594,14182,7472,13136
12595,14188,7470,13139
12596,14189,7466,13140
12597,14190,7462,13141
12598,14192,7464,13141
12599,14189,7469,13145
12600,14196,7472,13150
12601,14191,7468,13147
12602,14193,7470,13150
12603,14189,7476,13150
12604,14187,7479,13156
12605,14191,7483,13160
12606,14199,7483,13161
12607,14203,7479,13158
12608,14200,7476,13155
12609,14194,7478,13159
12610,14195,7484,13157
12611,14190,7487,13161
12612,14197,7491,13167
12613,14202,7487,13172
12614,14206,7488,13170
12615,14201,7494,13175
12616,14196,7497,13174
12617,14196,7492,13180
12618,14190,7492,13187
12619,14192,7491,13189
12620,14192,7495,13184
12621,14191,7496,13184
12622,14189,7495,13190
12623,14183,7497,13196
12624,14183,7496,13194
12625,14190,7498,13197
12626,14191,7502,13203
12627,14190,7498,13206
12628,14193,7504,13212
12629,14193,7507,13214
12630,14190,7505,13217
12631,14192,7507,13217
12632,14186,7509,13219
12633,14189,7510,13216
12634,14191,7507,13218
12635,14189,7502,13225
12636,14185,7506,13225
12637,14189,7511,13223
12638,14196,7510,13221
12639,14193,7516,13217
12640,14201,7512,13218
12641,14202,7518,13217
12642,14198,7524,13214
12643,14205,7530,13212
12644,14213,7533,13212
12645,14212,7532,13215
12646,14206,7534,13212
12647,14213,7530,13217
12648,14215,7531,13218
12649,14218,7536,13222
12650,14220,7540,13218
12651,14215,7544,13214
12652,14218,7547,13211
12653,14221,7544,13218
12654,14221,7550,13218
12655,14219,7551,13222
12656,14220,7549,13222
12657,14215,7545,13221
12658,14214,7543,13226
12659,14210,7541,13228
12660,14211,7538,13223
12661,14213,7542,13228
12662,14217,7544,13225
12663,14217,7548,13225
12664,14212,7553,13227
12665,14216,7550,13227
12666,14211,7546,13232
12667,14213,7541,13230
12668,14209,7543,13228
12669,14211,7549,13224
12670,14209,7553,13224
12671,14217,7551,13223
12672,14224,7548,13218
12673,14224,7549,13219
12674,14224,7555,13224
12675,14221,7556,13230
12676,14220,7561,13237
12677,14228,7558,13238
12678,14234,7564,13235
12679,14233,7563,13234
12680,14229,7567,13239
12681,14231,7562,13245
12682,14239,7558,13247
12683,14234,7555,13250
12684,14236,7550,13248
12685,14244,7548,13255
12686,14239,7543,13256
12687,14237,7548,13256
12688,14231,7549,13263
12689,14234,7548,13259
12690,14233,7551,13254
12691,14239,7548,13253
12692,14240,7551,13248
12693,14237,7546,13247
12694,14244,7546,13244
12695,14245,7544,13251
12696,14241,7541,13250
12697,14244,7544,13248
12698,14249,7539,13253
12699,14250,7541,13257
12700,14246,7544,13258
12701,14252,7546,13263
12702,14253,7552,13260
12703,14258,7547,13262
12704,14256,7542,13262
12705,14250,7541,13268
12706,14249,7537,13269
12707,14252,7538,13269
12708,14252,7533,13264
12709,14253,7535,13268
12710,14250,7531,13271
12711,14244,7532,13270
12712,14247,7528,13277
12713,14247,7532,13274
12714,14252,7538,13279
12715,14248,7538,13282
12716,14253,7535,13279
12717,14261,7538,13283
12718,14259,7537,13284
12719,14264,7540,13280
12720,14262,7537,13277
12721,14268,7540,13283
12722,14273,7541,13283
12723,14267,7540,13285
12724,14272,7540,13283
12725,14266,7543,13288
12726,14262,7540,13284
12727,14266,7544,13281
12728,14265,7540,13282
12729,14271,7535,13289
12730,14266,7536,13288
12731,14270,7532,13292
12732,14265,7532,13294
12733,14266,7531,13292
12734,14263,7528,13292
12735,14269,7534,13289
12736,14267,7539,13295
12737,14269,7538,13291
12738,14277,7538,13293
12739,14275,7536,13294
12740,14275,7533,13295
12741,14270,7537,13291
12742,14278,7543,13290
12743,14285,7542,13297
12744,14291,7542,13303
12745,14299,7540,13309
12746,14301,7540,13316
12747,14303,7544,13320
12748,14309,7545,13327
12749,14311,7540,13324
12750,14305,7541,13331
12751,14306,7543,13337
12752,14302,7549,13342
12753,14298,7549,13345
12754,14305,7553,13352
12755,14304,7556,13352
12756,14304,7551,13358
12757,14301,7548,13363
12758,14304,7544,13359
12759,14306,7542,13358
12760,14303,7538,13355
12761,14308,7541,13357
12762,14304,7542,13354
12763,14306,7548,13356
12764,14311,7548,13363
12765,14312,7549,13367
12766,14316,7549,13363
12767,14320,7553,13358
12768,14322,7550,13355
12769,14320,7552,13361
12770,14316,7553,13357
12771,14315,7551,13355
12772,14317,7548,13358
12773,14312,7543,13357
12774,14312,7545,13358
12775,14311,7546,13363
12776,14319,7542,13363
12777,14315,7548,13363
12778,14322,7547,13367
12779,14327,7546,13373
12780,14335,7547,13374
12781,14330,7542,13379
12782,14337,7538,13377
12783,14344,7540,13372
12784,14346,7544,13368
12785,14348,7544,13371
12786,14346,7542,13377
12787,14347,7546,13378
12788,14341,7549,13384
12789,14341,7555,13379
12790,14344,7557,13385
12791,14338,7556,13391
12792,14337,7552,13393
12793,14342,7548,13390
12794,14336,7547,13397
12795,14335,7549,13400
12796,14341,7551,13398
12797,14348,7546,13404
12798,14344,7541,13411
12799,14339,7542,13417
12800,14333,7547,13417
12801,14331,7550,13420
12802,14327,7549,13420
12803,14329,7548,13425
12804,14324,7546,13429
12805,14329,7548,13433
12806,14327,7545,13433
12807,14325,7542,13436
12808,14328,7540,13436
12809,14331,7542,13434
12810,14336,7537,13440
12811,14343,7537,13447
12812,14347,7540,13444
12813,14348,7538,13439
12814,14346,7542,13440
12815,14340,7539,13435
12816,14345,7538,13442
12817,14346,7537,13442
12818,14353,7536,13444
12819,14347,7542,13439
12820,14354,7540,13438
12821,14361,7546,13435
12822,14361,7552,13436
12823,14368,7551,13438
12824,14370,7555,13437
12825,14366,7559,13439
12826,14372,7554,13436
12827,14376,7558,13435
12828,14384,7554,13434
12829,14384,7555,13432
12830,14389,7558,13434
12831,14394,7562,13435
12832,14398,7559,13437
12833,14401,7564,13432
12834,14403,7564,13437
12835,14405,7559,13437
12836,14410,7561,13433
12837,14414,7557,13435
12838,14414,7556,13437
12839,14415,7552,13433
12840,14415,7555,13434
12841,14415,7561,13429
12842,14421,7566,13429
12843,14415,7563,13429
12844,14416,7562,13427
12845,14412,7562,13425
12846,14415,7560,13424
12847,14411,7562,13427
12848,14409,7560,13423
12849,14416,7565,13427
12850,14417,7571,13426
12851,14421,7569,13422
12852,14429,7569,13425
12853,14423,7573,13432
12854,14427,7570,13427
12855,14426,7571,13425
12856,14428,7575,13430
12857,14432,7576,13435
12858,14426,7574,13441
12859,14430,7577,13448
12860,14426,7579,13448
12861,14426,7581,13455
12862,14431,7586,13460
12863,14427,7588,13460
12864,14431,7585,13456
12865,14437,7588,13460
12866,14434,7585,13462
12867,14440,7582,13464
12868,14434,7582,13459
12869,14430,7581,13464
12870,14424,7579,13468
12871,14432,7581,13467
12872,14438,7577,13474
12873,14440,7582,13473
12874,14447,7578,13480
12875,14454,7580,13478
12876,14448,7581,13477
12877,14445,7578,13484
12878,14446,7573,13481
12879,14448,7576,13483
12880,14447,7575,13489
12881,14442,7579,13484
12882,14439,7576,13481
12883,14440,7571,13484
12884,14440,7572,13489
12885,14445,7578,13494
12886,14452,7574,13494
12887,14458,7579,13501
12888,14453,7575,13507
12889,14458,7576,13507
12890,14463,7580,13509
12891,14462,7577,13505
12892,14467,7578,13510
12893,14462,7584,13510
12894,14464,7582,13515
12895,14469,7579,13512
12896,14463,7582,13508
12897,14466,7581,13513
12898,14461,7581,13515
12899,14456,7579,13517
12900,14463,7576,13516
12901,14467,7571,13511
12902,14467,7566,13516
12903,14471,7562,13511
12904,14479,7564,13506
12905,14475,7570,13503
12906,14483,7575,13508
12907,14478,7573,13505
12908,14474,7568,13504
12909,14476,7563,13502
12910,14481,7563,13502
12911,14489,7569,13505
12912,14488,7568,13505
12913,14487,7566,13507
12914,14481,7571,13506
12915,14475,7577,13509
12916,14474,7572,13510
12917,14474,7572,13517
12918,14470,7573,13518
12919,14467,7574,13521
12920,14463,7577,13525
12921,14460,7583,13524
12922,14457,7579,13525
12923,14462,7576,13529
12924,14460,7573,13524
12925,14458,7578,13529
12926,14459,7584,13531
12927,14460,7585,13528
12928,14466,7585,13532
12929,14464,7580,13536
12930,14463,7582,13537
12931,14462,7587,13538
12932,14469,7589,13543
12933,14465,7592,13545
12934,14472,7597,13547
12935,14469,7596,13554
12936,14468,7597,13559
12937,14472,7597,13565
12938,14478,7592,13570
12939,14472,7590,13572
12940,14478,7588,13573
12941,14474,7589,13575
12942,14477,7593,13581
12943,14482,7593,13580
12944,14479,7592,13581
12945,14479,7597,13581
12946,14477,7594,13580
12947,14481,7589,13583
12948,14478,7584,13586
12949,14485,7579,13585
12950,14485,7585,13588
12951,14485,7580,13595
12952,14492,7585,13595
12953,14497,7580,13594
12954,14496,7576,13591
12955,14499,7579,13587
12956,14494,7581,13584
12957,14489,7576,13587
12958,14485,7578,13586
12959,14482,7579,13593
12960,14479,7585,13592
12961,14483,7583,13598
12962,14489,7585,13604
12963,14493,7585,13602
12964,14499,7584,13599
12965,14496,7585,13600
12966,14504,7580,13604
12967,14501,7578,13599
12968,14503,7582,13594
12969,14511,7581,13600
12970,14507,7586,13596
12971,14502,7592,13591
12972,14509,7595,13598
12973,14516,7598,13602
12974,14510,7604,13609
12975,14515,7605,13609
12976,14519,7610,13604
12977,14516,7607,13605
12978,14516,7609,13610
12979,14519,7606,13609
12980,14520,7603,13612
12981,14525,7601,13612
12982,14528,7603,13611
12983,14533,7598,13606
12984,14537,7598,13609
12985,14536,7602,13609
12986,14537,7607,13611
12987,14545,7603,13612
12988,14543,7601,13609
12989,14551,7604,13604
12990,14554,7605,13609
12991,14560,7605,13609
12992,14561,7608,13612
12993,14555,7612,13613
12994,14555,7608,13612
12995,14557,7606,13616
12996,14552,7608,13622
12997,14552,7608,13627
12998,14547,7608,13626
12999,14551,7606,13625
13000,14554,7601,13622
13001,14549,7601,13627
13002,14555,7605,13631
13003,14556,7603,13638
13004,14553,7608,13636
13005,14549,7611,13637
13006,14548,7608,13632
13007,14547,7613,13637
13008,14545,7617,13640
13009,14539,7621,13647
13010,14537,7621,13651
13011,14542,7625,13653
13012,14549,7624,13650
13013,14553,7628,13653
13014,14557,7633,13648
13015,14559,7635,13646
13016,14559,7635,13652
13017,14564,7640,13655
13018,14562,7644,13659
13019,14568,7646,13654
13020,14572,7645,13661
13021,14579,7649,13662
13022,14579,7648,13666
13023,14582,7654,13662
13024,14578,7649,13662
13025,14581,7647,13663
13026,14585,7649,13670
13027,14579,7648,13669
13028,14577,7643,13666
13029,14574,7647,13663
13030,14571,7651,13669
13031,14566,7654,13671
13032,14565,7653,13675
13033,14569,7653,13680
13034,14570,7648,13685
13035,14576,7653,13690
13036,14571,7656,13689
13037,14566,7659,13692
13038,14564,7656,13696
13039,14560,7661,13703
13040,14564,7660,13705
13041,14572,7659,13700
13042,14575,7665,13701
13043,14570,7670,13703
13044,14572,7674,13703
13045,14571,7672,13710
13046,14577,7667,13715
13047,14575,7668,13714
13048,14583,7673,13711
13049,14591,7669,13714
13050,14587,7670,13717
13051,14585,7672,13724
13052,14586,7677,13719
13053,14589,7681,13718
13054,14586,7683,13719
13055,14583,7683,13726
13056,14588,7679,13733
13057,14584,7675,13737
13058,14583,7675,13740
13059,14580,7675,13741
13060,14577,7672,13747
13061,14578,7671,13753
13062,14579,7671,13756
13063,14586,7672,13755
13064,14584,7670,13751
13065,14591,7671,13756
13066,14596,7670,13756
13067,14595,7670,13762
13068,14602,7674,13766
13069,14607,7680,13772
13070,14608,7678,13770
13071,14612,7681,13773
13072,14620,7676,13771
13073,14625,7673,13774
13074,14625,7679,13773
13075,14630,7684,13775
13076,14626,7680,13775
13077,14630,7683,13775
13078,14624,7687,13779
13079,14626,7689,13785
13080,14626,7695,13781
13081,14629,7690,13782
13082,14627,7688,13781
13083,14635,7692,13787
13084,14630,7697,13784
13085,14632,7692,13785
13086,14629,7692,13789
13087,14631,7687,13784
13088,14625,7692,13790
13089,14632,7696,13795
13090,14637,7693,13800
13091,14644,7697,13798
13092,14640,7700,13796
13093,14637,7705,13797
13094,14638,7702,13800
13095,14641,7706,13804
13096,14641,7706,13804
13097,14644,7711,13801
13098,14644,7712,13796
13099,14645,7716,13792
13100,14642,7717,13790
13101,14642,7716,13795
13102,14644,7718,13801
13103,14641,7717,13796
13104,14638,7721,13792
13105,14638,7717,13797
13106,14642,7722,13798
13107,14642,7718,13794
13108,14640,7721,13798
13109,14636,7718,13803
13110,14641,7724,13809
13111,14644,7721,13812
13112,14647,7716,13818
13113,14653,7712,13820
13114,14658,7709,13822
13115,14662,7714,13817
13116,14656,7709,13814
13117,14650,7707,13819
13118,14654,7704,13814
13119,14659,7709,13818
13120,14653,7709,13825
13121,14648,7713,13825
13122,14643,7719,13824
13123,14650,7717,13822
13124,14648,7712,13827
13125,14655,7715,13823
13126,14663,7718,13821
13127,14665,7716,13816
13128,14668,7711,13814
13129,14676,7711,13817
13130,14683,7715,13815
13131,14679,7716,13820
13132,14681,7719,13818
13133,14675,7719,13821
13134,14669,7718,13817
13135,14670,7713,13816
13136,14673,7718,13812
13137,14673,7713,13818
13138,14681,7718,13815
13139,14683,7722,13813
13140,14681,7721,13809
13141,14677,7722,13805
13142,14671,7717,13801
13143,14672,7712,13808
13144,14677,7716,13814
13145,14680,7721,13809
13146,14680,7716,13816
13147,14680,7721,13819
13148,14679,7723,13819
13149,14673,7728,13820
13150,14677,7731,13825
13151,14672,7733,13826
13152,14676,7736,13828
13153,14681,7736,13828
13154,14689,7734,13828
13155,14686,7735,13825
13156,14691,7739,13825
13157,14693,7742,13832
13158,14696,7744,13827
13159,14690,7742,13826
13160,14697,7745,13823
13161,14702,7743,13820
13162,14699,7739,13823
13163,14700,7738,13825
13164,14695,7737,13827
13165,14700,7735,13834
13166,14695,7734,13829
13167,14703,7730,13832
13168,14705,7726,13828
13169,14704,7732,13825
13170,14707,7730,13827
13171,14704,7725,13832
13172,14700,7729,13834
13173,14695,7732,13834
13174,14696,7730,13839
13175,14698,7731,13835
13176,14699,7726,13837
13177,14703,7732,13835
13178,14698,7738,13833
13179,14697,7741,13830
13180,14704,7738,13834
13181,14706,7737,13834
13182,14712,7735,13840
13183,14711,7731,13846
13184,14707,7737,13843
13185,14705,7740,13846
13186,14704,7743,13850
13187,14704,7741,13849
13188,14710,7739,13854
13189,14710,7738,13855
13190,14707,7744,13859
13191,14713,7750,13861
13192,14720,7753,13856
13193,14727,7752,13853
13194,14729,7753,13849
13195,14729,7753,13854
13196,14736,7753,13853
13197,14730,7754,13848
13198,14731,7751,13849
13199,14729,7754,13855
13200,14733,7757,13853
13201,14738,7755,13858
13202,14745,7751,13854
13203,14749,7753,13853
13204,14745,7748,13852
13205,14749,7752,13856
13206,14753,7757,13854
13207,14757,7758,13853
13208,14763,7760,13860
13209,14764,7762,13856
13210,14763,7766,13854
13211,14764,7761,13858
13212,14769,7767,13861
13213,14765,7771,13865
13214,14769,7776,13868
13215,14772,7776,13869
13216,14779,7774,13876
13217,14782,7777,13883
13218,14781,7783,13882
13219,14778,7787,13889
13220,14774,7786,13884
13221,14769,7783,13881
13222,14774,7789,13881
13223,14777,7787,13878
13224,14779,7785,13876
13225,14779,7787,13881
13226,14780,7793,13881
13227,14787,7794,13882
13228,14794,7795,13886
13229,14800,7791,13888
13230,14800,7790,13891
13231,14798,7793,13897
13232,14797,7794,13892
13233,14792,7793,13894
13234,14794,7796,13889
13235,14800,7794,13884
13236,14798,7798,13891
13237,14799,7803,13892
13238,14805,7806,13889
13239,14808,7801,13891
13240,14807,7796,13893
13241,14810,7802,13891
13242,14808,7799,13891
13243,14812,7796,13891
13244,14816,7793,13897
13245,14813,7795,13896
13246,14819,7791,13899
13247,14827,7789,13899
13248,14832,7784,13896
13249,14837,7784,13891
13250,14834,7780,13891
13251,14835,7777,13891
13252,14835,7776,13889
13253,14841,7780,13889
13254,14836,7784,13887
13255,14832,7790,13891
13256,14839,7788,13895
13257,14837,7794,13901
13258,14845,7800,13902
13259,14853,7803,13902
13260,14857,7800,13907
13261,14853,7796,13914
13262,14856,7801,13920
13263,14859,7799,13921
13264,14853,7805,13928
13265,14852,7807,13932
13266,14858,7812,13933
13267,14855,7809,13940
13268,14859,7812,13947
13269,14863,7807,13943
13270,14860,7803,13939
13271,14867,7799,13939
13272,14868,7797,13935
13273,14868,7798,13937
13274,14876,7801,13935
13275,14882,7803,13934
13276,14883,7799,13931
